ticker,sector,mom_12_1,mom_6_1,mom_12_1_winsor,mom_12_1_sector_z,mom_6_1_winsor,mom_6_1_sector_z,momentum_score,momentum_missing_count,roe,gross_margin,debt_to_equity,accruals,neg_debt_to_equity,neg_accruals,roe_winsor,roe_sector_z,gross_margin_winsor,gross_margin_sector_z,neg_debt_to_equity_winsor,neg_debt_to_equity_sector_z,neg_accruals_winsor,neg_accruals_sector_z,quality_missing_count,quality_score,earnings_yield,fcf_yield,book_to_market,sales_to_price,earnings_yield_winsor,earnings_yield_sector_z,fcf_yield_winsor,fcf_yield_sector_z,book_to_market_winsor,book_to_market_sector_z,sales_to_price_winsor,sales_to_price_sector_z,value_missing_count,value_score,vol_63,vol_126,beta_252,neg_vol_63,neg_vol_126,neg_beta_252,neg_vol_63_winsor,neg_vol_63_sector_z,neg_vol_126_winsor,neg_vol_126_sector_z,neg_beta_252_winsor,neg_beta_252_sector_z,low_vol_missing_count,low_vol_score,missing_count,composite_score,ticker,signal_date
HD,Unknown,0.2697749588339331,0.29734866186871045,0.2697749588339331,-0.42988336784034337,0.29355199314036323,1.6840096071025388,0.20428452464252123,0,11.665034965034964,0.3360403176932155,29.504895104895105,-0.3651640049221324,-29.504895104895105,0.3651640049221324,10.855906893252746,2.80504173801839,0.3360403176932155,0.4552481818582768,-27.29384284680379,-2.8208183076381173,0.3651640049221324,1.067695815736875,0,0.3767918569938562,0.0442343784525194,0.08846476500475223,0.003792048509507988,0.4156801147607865,0.0442343784525194,-0.238284509540118,0.08846476500475223,0.31837858922964557,0.00472012953282703,-0.872946698790777,0.4156801147607865,0.07212427800180628,0,-0.1801820852748608,0.20866765999136017,0.20972881184265968,,-0.20866765999136017,-0.20972881184265968,,-0.20866765999136017,0.30415192666057667,-0.20972881184265968,0.4405281014284146,,,1,0.3723400140444956,1,0.18490580313140437,HD,2024-12-31
JPM,Unknown,0.503968253968254,0.2116489335131626,0.502098987457693,1.2895427864702549,0.2116489335131626,0.7828067641805502,1.1375219797833434,0,0.1574876091388312,,0.993786451818219,0.07566285384034663,-0.993786451818219,-0.07566285384034663,0.1574876091388312,-0.4255127459753565,,,-0.993786451818219,0.3589890349464462,-0.07129284758450341,-1.325035431361281,1,-0.4638530474633971,0.0742836534951491,,0.47167935243505593,0.19126755204990223,0.0742836534951491,0.6561505026909872,,,0.47167935243505593,0.7317278706376381,0.19126755204990223,-0.7263256709237069,1,0.2205175674683061,0.31407820670303305,0.27705958891748056,,-0.31407820670303305,-0.27705958891748056,,-0.31272267399182996,-1.5283007942334692,-0.27705958891748056,-0.9506081157546561,,,1,-1.2394544549940627,3,0.03253183293741774,JPM,2024-12-31
KO,Unknown,0.12105835447625957,0.030484757621189296,0.12200973115581444,-1.5234912855081137,0.031213501882763454,-1.202576012596304,-1.4272167036345706,0,0.4145798153271297,0.5985903237034459,1.3773578126684152,-0.10501342515731005,-1.3773578126684152,0.10501342515731005,0.4145798153271297,-0.34787974642235364,0.5905065603597106,1.52003539423088,-1.3773578126684152,0.3126133537950873,0.10501342515731005,-0.35849423622141746,0,0.28156869134554907,0.04440640885023626,0.06411437059270252,0.10711184483305536,0.1769021407424959,0.04440640885023626,-0.23316391975325265,0.06411437059270252,-0.1592410146185627,0.10711184483305536,-0.5210843227973324,0.1769021407424959,-0.777437167473344,0,-0.42273160616062294,0.1441840193081043,0.14294953331041188,,-0.1441840193081043,-0.14294953331041188,,-0.14637974155054587,1.4010684637645097,-0.1472105863540051,1.7322311158558108,,,1,1.5666497898101603,1,-0.15012578183210756,KO,2024-12-31
AAPL,Unknown,0.3477676169983863,0.13746765333454403,0.3477676169983863,0.8157292791231869,0.13746765333454403,0.7627894181966157,0.7998473208452155,0,1.5509340677572419,0.4369150568287387,1.8667418787536916,-0.567272966051612,-1.8667418787536916,0.567272966051612,1.5509340677572419,-0.004739864903164162,0.4369150568287387,0.8773479116982761,-1.8667418787536916,0.2534443914434116,0.5511042491612537,2.087052093290666,0,0.8032761328822975,0.025349050969717023,0.0675831377568336,0.016344376912407053,0.10216143982881024,0.025349050969717023,-0.7692369437437022,0.0675831377568336,-0.06406005577632833,0.016344376912407053,-0.8270329021521973,0.1076530507921775,-1.0077136140460428,0,-0.6670108789295677,0.22155851439695656,0.21908680385432583,,-0.22155851439695656,-0.21908680385432583,,-0.22155851439695656,0.3912534888781184,-0.21908680385432583,0.271919465547927,,,1,0.3315864772130227,1,0.34033780518435164,AAPL,2025-01-31
AMZN,Unknown,0.3917159391118381,0.18299203336363146,0.39090654590873763,1.1317533607678192,0.17935008296130445,1.2554924542578845,1.1688750888148387,0,0.12391445732430467,0.0,0.4015182567919857,-0.06410575025211396,-0.4015182567919857,0.06410575025211396,0.12391445732430467,-0.43565068254859146,0.0,-0.950877162595811,-0.4015182567919857,0.43059719909026134,0.06410575025211396,-0.5827571190920847,0,-0.38467194128655646,0.009246686535669867,-0.00025104133880936525,0.07462153113796686,0.21693396266423473,0.009528420092612119,-1.264337601891647,0.0014421350244359478,-1.39823232551866,0.07462153113796686,-0.616316098857626,0.21693396266423473,-0.5985645884258062,0,-0.9693626536734348,0.2985936669226308,0.30448402674977804,,-0.2985936669226308,-0.30448402674977804,,-0.2985936669226308,-1.1621039935579645,-0.3036823174639983,-1.5277924385429735,,,1,-1.344948216050469,1,-0.25683576530564006,AMZN,2025-01-31
BAC,Unknown,0.2938144329896908,0.10286895838718024,0.2938144329896908,0.4204829005312385,0.10286895838718024,0.3557719123776158,0.40106960408515163,0,0.10608435749519271,,1.7468996460719561,0.021037775642306435,-1.7468996460719561,-0.021037775642306435,0.10751076548152166,-0.4406040330230343,,,-1.7468996460719561,0.2679339121391074,-0.021037775642306435,-1.0495285163691919,1,-0.4073995457510396,0.08521936935283095,,0.803317014543758,0.28298438598613196,0.08521936935283095,1.1043820203333492,,,0.7894151151896242,1.9682133114816087,0.28298438598613196,-0.35127102287066303,1,0.9071081029814317,0.24568379029375095,0.23823247659670768,,-0.24568379029375095,-0.23823247659670768,,-0.24568379029375095,-0.09521504660807728,-0.23823247659670768,-0.13539167515012515,,,1,-0.11530336087910122,3,0.2221873483573233,BAC,2025-01-31
CAT,Unknown,0.20472148002840984,0.05197873597164793,0.20472148002840984,-0.23218788550307204,0.05197873597164793,-0.24289839670935606,-0.23540103886495722,0,0.47296045252840496,0.0,1.5443994733505633,-0.1221900888340957,-1.5443994733505633,0.1221900888340957,0.47296045252840496,-0.33025080290459047,0.0,-0.950877162595811,-1.5443994733505633,0.29241718800831407,0.1221900888340957,-0.26432882292958226,0,-0.31325990010541743,0.052079814930942374,0.07925494634742546,0.11011452364046143,0.3489385187619713,0.052079814930942374,0.06729220182611513,0.07925494634742546,0.17137942527164043,0.11011452364046143,-0.487981590783729,0.3489385187619713,-0.10433797025800118,0,-0.08841198348599365,0.31377666615137983,0.2944626606775314,,-0.31377666615137983,-0.2944626606775314,,-0.3126540066999227,-1.4456204569202074,-0.2944626606775314,-1.3316505231832945,,,1,-1.388635490051751,1,-0.44876538056769016,CAT,2025-01-31
COST,Unknown,0.32375068723053335,0.12269313831353679,0.32375068723053335,0.6397877718692101,0.12269313831353679,0.5889826817666942,0.6245462448384553,0,0.2334874644720655,0.0,0.2756119289017096,-0.22676474113135187,-0.2756119289017096,0.22676474113135187,0.2334874644720655,-0.4025634048708971,0.0,-0.950877162595811,-0.2756119289017096,0.4458198989921403,0.22676474113135187,0.3089673385787664,0,-0.14966333247395036,0.012768355997448017,0.027968564715279184,0.05468540260316898,0.9054420762325487,0.012768355997448017,-1.162945033459828,0.027968564715279184,-0.8631508261954374,0.05468540260316898,-0.6884005602687466,0.8970752571909884,1.94789245674882,0,-0.191650990793798,0.18306429206585562,0.18523176164148897,,-0.18306429206585562,-0.18523176164148897,,-0.18306429206585562,1.1674613151512638,-0.18523176164148897,0.9921624179705942,,,1,1.079811866560929,1,0.31799766594678536,COST,2025-01-31
CVX,Unknown,-0.00540860932058973,-0.0891572804993892,0.0004173378520237357,-1.7288645656696544,-0.08655181029146833,-1.8725655707324422,-1.7719748671884907,0,0.18289543332852123,,0.15709061161638035,-0.19164390153337854,-0.15709061161638035,0.19164390153337854,0.18289543332852123,-0.4178404573704024,,,-0.16657231699920672,0.45900332922334913,0.19164390153337854,0.11642887836724902,1,0.052530583406731925,0.11514058964435718,0.17762651561925044,0.6295432726170852,0.8008568382130439,0.11274689202103508,1.9658454282138542,0.1720079544590681,2.0423593960231847,0.6295432726170852,1.3901534516382248,0.8008568382130439,1.5876495589073734,0,1.7465019586956594,0.2166954825666428,0.21295420365355805,,-0.2166954825666428,-0.21295420365355805,,-0.2166954825666428,0.4893129673535469,-0.21295420365355805,0.4023863557340524,,,1,0.4458496615437997,2,0.007335607677810579,CVX,2025-01-31
HD,Unknown,0.11735463826009762,0.07020179118013847,0.11735463826009762,-0.8722136495502101,0.07020179118013847,-0.028523187163283337,-0.619106510834132,0,11.665034965034964,0.3360403176932155,29.504895104895105,-0.3651640049221324,-29.504895104895105,0.3651640049221324,10.855906893252746,2.80504173801839,0.3360403176932155,0.4552481818582768,-27.29384284680379,-2.8208183076381173,0.3651640049221324,1.067695815736875,0,0.3767918569938562,0.04175716466860938,0.08398382961621241,0.00357968619843603,0.39240119582925864,0.04175716466860938,-0.25575123294033464,0.08398382961621241,0.26676873996936934,0.004600861455553712,-0.8694947565339476,0.39240119582925864,0.05838680635941101,0,-0.20002261078637548,0.22460982370919322,0.20632720486506365,,-0.22460982370919322,-0.20632720486506365,,-0.22460982370919322,0.32972606930417725,-0.20632720486506365,0.5433712389641446,,,1,0.43654865413416094,1,-0.05422991087153725,HD,2025-01-31
JPM,Unknown,0.38159852407308215,0.1322181037846275,0.38159852407308215,1.0635653197839048,0.1322181037846275,0.7010339511846129,0.9548059092041171,0,0.1574876091388312,,0.993786451818219,0.07566285384034663,-0.993786451818219,-0.07566285384034663,0.1574876091388312,-0.4255127459753565,,,-0.993786451818219,0.3589890349464462,-0.07129284758450341,-1.325035431361281,1,-0.4638530474633971,0.06633710964032308,,0.42122113608216905,0.1708065768709011,0.06633710964032308,0.5134688460355983,,,0.42122113608216905,0.6369084579614407,0.1708065768709011,-0.7712660660072442,1,0.12637041266326487,0.2997434230081658,0.2714718946529549,,-0.2997434230081658,-0.2714718946529549,,-0.2997434230081658,-1.1852879837220265,-0.2714718946529549,-0.8425376431609192,,,1,-1.0139128134414728,3,-0.0007114486270924925,JPM,2025-01-31
KO,Unknown,0.0674157303370786,-0.05658890290037821,0.0674157303370786,-1.2380525313524198,-0.05658890290037821,-1.5200832631783419,-1.3226617509001963,0,0.4145798153271297,0.5985903237034459,1.3773578126684152,-0.10501342515731005,-1.3773578126684152,0.10501342515731005,0.4145798153271297,-0.34787974642235364,0.5905065603597106,1.52003539423088,-1.3773578126684152,0.3126133537950873,0.10501342515731005,-0.35849423622141746,0,0.28156869134554907,0.043579635927007955,0.06307163975989873,0.10511760176414009,0.17360851930779977,0.043579635927007955,-0.1987176843734039,0.06307163975989873,-0.1550643537737679,0.10511760176414009,-0.5060493124850288,0.17360851930779977,-0.7607755604078467,0,-0.40515172776001185,0.1645741847877003,0.15276914804689584,,-0.1645741847877003,-0.15276914804689584,,-0.16605339336995273,1.5104736401211714,-0.1553661571344633,1.6275328018205875,,,1,1.5690032209708793,1,-0.11389364017949871,KO,2025-01-31
AAPL,Unknown,0.3149018523638376,0.05021419423221296,0.3149018523638376,0.10942525915837814,0.05021419423221296,-0.6798947933347964,-0.12737075658957425,0,1.5509340677572419,0.4369150568287387,1.8667418787536916,-0.567272966051612,-1.8667418787536916,0.567272966051612,1.5509340677572419,0.039612540787428194,0.4369150568287387,1.032562282427587,-1.8667418787536916,0.21538632982291778,0.5490831595499589,2.183112570432739,0,0.8676684308676681,0.02475359637800855,0.06604152631199862,0.015960444027001072,0.09976164590696729,0.02475359637800855,-0.7897783356993446,0.06604152631199862,0.1042766730054486,0.015960444027001072,-0.8301563110793706,0.1047129822737312,-1.0499667211245391,0,-0.6414061737244514,0.2426556427988989,0.2221979676403853,,-0.2426556427988989,-0.2221979676403853,,-0.2426556427988989,-0.5080786063232854,-0.2221979676403853,0.3055436762299255,,,1,-0.10126746504667994,1,-0.0018991557004040815,AAPL,2025-02-28
AMZN,Unknown,0.3659675002881182,0.36936052221131077,0.3659675002881182,0.40552352072019376,0.35626169924695095,2.0016008834677246,0.8843467295444529,0,0.12391445732430467,0.0,0.4015182567919857,-0.06410575025211396,-0.4015182567919857,0.06410575025211396,0.12391445732430467,-0.4154842232526544,0.0,-0.8288476628996105,-0.4015182567919857,0.40214111206838865,0.06410575025211396,-0.4713145281083513,0,-0.3283763255480569,0.01036104981471047,-0.00028031282974997853,0.08361453569210157,0.24307773222290244,0.010501312080831172,-1.275605032325516,0.00014617594212747962,-1.2412719168516169,0.08361453569210157,-0.5676354746570581,0.24307773222290244,-0.4660866306111933,0,-0.8876497636113461,0.2644655923356651,0.28041955992491346,,-0.2644655923356651,-0.28041955992491346,,-0.2644655923356651,-1.1736460842186012,-0.28041955992491346,-1.0107888464442747,,,1,-1.092217465331438,1,-0.2571459964928025,AMZN,2025-02-28
BAC,Unknown,0.3987068965517242,0.19238845144356942,0.3987068965517242,0.5953591286539535,0.19238845144356942,0.5657930486441901,0.5864893046510244,0,0.10608435749519271,,1.7468996460719561,0.021037775642306435,-1.7468996460719561,-0.021037775642306435,0.10768906647981279,-0.42065873018628624,,,-1.7468996460719561,0.23066120645801036,-0.021037775642306435,-0.9373306312639603,1,-0.37577605166407874,0.08548550166845433,,0.805825700290716,0.2838681204058968,0.08548550166845433,1.28042881929785,,,0.7860149597344662,2.157916554564982,0.2838681204058968,-0.29395683922205396,1,1.048129511546926,0.2004351015052141,0.23091412855111906,,-0.2004351015052141,-0.23091412855111906,,-0.2004351015052141,0.7803525813253668,-0.23091412855111906,0.10847991295134247,,,1,0.44441624713835465,3,0.4329184057936901,BAC,2025-02-28
CAT,Unknown,0.21813548123210524,0.1279242534595777,0.21813548123210524,-0.4516633676272198,0.1279242534595777,0.0009772426983407532,-0.3158711845295516,0,0.47296045252840496,0.0,1.5443994733505633,-0.1221900888340957,-1.5443994733505633,0.1221900888340957,0.47296045252840496,-0.30416851199179545,0.0,-0.8288476628996105,-1.5443994733505633,0.25647151629359827,0.1221900888340957,-0.15340148849672822,0,-0.25748653677363403,0.05627647515223413,0.08464999576514563,0.11898769728290187,0.3770564451276196,0.05627647515223413,0.28476211997078865,0.08464999576514563,0.48425188660608,0.11898769728290187,-0.43037560257590174,0.3770564451276196,0.09928499074760633,0,0.10948084868714332,0.24451395177999427,0.2838203933464868,,-0.24451395177999427,-0.2838203933464868,,-0.24451395177999427,-0.5647880461875489,-0.2838203933464868,-1.0876783209735374,,,1,-0.8262331835805432,1,-0.29700941409659676,CAT,2025-02-28
COST,Unknown,0.3000067967103923,0.06217443939713685,0.3000067967103923,0.023057999285531303,0.06217443939713685,-0.5751027425004096,-0.15639022325025098,0,0.2334874644720655,0.0,0.2756119289017096,-0.22676474113135187,-0.2756119289017096,0.22676474113135187,0.2334874644720655,-0.3805398394372434,0.0,-0.8288476628996105,-0.2756119289017096,0.41818890743289033,0.22676474113135187,0.4189670085848998,0,-0.09305789657976592,0.011919519438273823,0.02613502065275595,0.05104993308837733,0.8452485527535365,0.011919519438273823,-1.2272616944274817,0.02613502065275595,-0.7105933005893512,0.05104993308837733,-0.693997184686488,0.8362343612365378,2.036952231268721,0,-0.14872498710865,0.1937374390394285,0.189175210853346,,-0.1937374390394285,-0.189175210853346,,-0.1937374390394285,0.9847430732718238,-0.189175210853346,1.0521554922501388,,,1,1.0184492827609812,1,0.09632706865501699,COST,2025-02-28
CVX,Unknown,0.055579647296906565,0.07019857844214861,0.05710845249151241,-1.3853599956471563,0.07019857844214861,-0.5047976630382354,-1.1211912958644799,0,0.18289543332852123,,0.15709061161638035,-0.19164390153337854,-0.15709061161638035,0.19164390153337854,0.18289543332852123,-0.39667435468238205,,,-0.15940624089776478,0.43300027658745405,0.19164390153337854,0.2267400995267058,1,0.0876886738105926,0.10712301865754936,0.16630000972551073,0.5857063607768291,0.7450908692313294,0.10517564212853081,1.9516191840395072,0.1607445693714875,2.0380632805371843,0.5857063607768291,1.3806512089411547,0.7450908692313294,1.6523393122900585,0,1.7556682464519762,0.21093856233739047,0.19969820008501382,,-0.21093856233739047,-0.19969820008501382,,-0.21093856233739047,0.4598217188646734,-0.19969820008501382,0.8142411306211847,,,1,0.6370314247429291,2,0.2518881262548841,CVX,2025-02-28
GE,Unknown,0.6319960376423972,0.16864692321333563,0.6188581748023544,1.8718808887867266,0.16864692321333563,0.35777695876627663,1.4176497097805916,0,0.2685197588747488,0.0,0.18281982585398526,0.02926682922470031,-0.18281982585398526,-0.02926682922470031,0.2685197588747488,-0.36936754460471216,0.0,-0.8288476628996105,-0.18281982585398526,0.43001602292504687,-0.02926682922470031,-0.9823707143805699,0,-0.43764247473996143,0.03584154611591858,0.005812383911356566,0.1334782448268058,0.210154478367134,0.03584154611591858,-0.4118163275605723,0.005812383911356566,-1.1255709136694712,0.1334782448268058,-0.3741473602358264,0.210154478367134,-0.6050182042118514,0,-0.6291382014194302,0.2985803714559369,0.308628995167188,,-0.2985803714559369,-0.308628995167188,,-0.29551004133511244,-2.1210199233180735,-0.3063962210033249,-1.5980954189078516,,,1,-1.8595576711129627,1,-0.21331179032826297,GE,2025-02-28
HD,Unknown,0.12803040968604829,0.12077213596307179,0.12803040968604829,-0.9741272181251346,0.12077213596307179,-0.06168744769323981,-0.7003952869955661,0,11.665034965034964,0.3360403176932155,29.504895104895105,-0.3651640049221324,-29.504895104895105,0.3651640049221324,10.754765884279971,2.974844857039815,0.3360403176932155,0.6028008454516327,-27.017461314542377,-2.990279386417088,0.3651640049221324,1.1764677687878702,0,0.4409585212155575,0.043386394659581266,0.0869365760966077,0.0037193540173371628,0.40771142586551534,0.043386394659581266,-0.1546302675520472,0.0869365760966077,0.5309426610434889,0.004821052118206915,-0.8733809322243634,0.40771142586551534,0.22864476579509954,0,-0.06710594323445557,0.21336367291779088,0.20323256776842377,,-0.21336367291779088,-0.20323256776842377,,-0.21336367291779088,0.3858153700698992,-0.20323256776842377,0.7343325787213164,,,1,0.5600739743956078,1,-0.004640646724272765,HD,2025-02-28
JPM,Unknown,0.48601978386414313,0.2238180448295346,0.48601978386414313,1.1016328213619104,0.2238180448295346,0.8411696402098304,1.0234938670162865,0,0.1574876091388312,,0.993786451818219,0.07566285384034663,-0.993786451818219,-0.07566285384034663,0.1574876091388312,-0.4047772696567034,,,-0.993786451818219,0.3266516672251816,-0.07148721162493846,-1.2134555546336796,1,-0.4305270523550671,0.06703414956558877,,0.4256471346040669,0.17260133404712588,0.06703414956558877,0.6514658226646114,,,0.4256471346040669,0.7595670897428303,0.17260133404712588,-0.7634872746411469,1,0.21584854592209826,0.2031100525483448,0.27101101022346985,,-0.2031100525483448,-0.27101101022346985,,-0.2031100525483448,0.6987219284772849,-0.27101101022346985,-0.798070858542422,,,1,-0.04967446503256856,3,0.24344364049013004,JPM,2025-02-28
KO,Unknown,0.072566371681416,-0.10856134157105035,0.072566371681416,-1.2957290365671839,-0.09427154334875665,-1.9458351272196819,-1.490760863762933,0,0.4145798153271297,0.5985903237034459,1.3773578126684152,-0.10501342515731005,-1.3773578126684152,0.10501342515731005,0.4145798153271297,-0.32278692401546616,0.5888898076909633,1.680027523719223,-1.3773578126684152,0.27776234760359997,0.10501342515731005,-0.24741453044892556,0,0.34689710421460784,0.038852374895321735,0.05701215483089702,0.09371506633690006,0.15477649442656638,0.038852374895321735,-0.30918428840779366,0.05701215483089702,-0.08009837008176252,0.09371506633690006,-0.528441987789958,0.15477649442656638,-0.8387056302906993,0,-0.43910756914255333,0.19109666058871047,0.16838581474606795,,-0.19109666058871047,-0.16838581474606795,,-0.1913343306492751,1.0580779880384639,-0.17025686039572296,1.479880654094179,,,1,1.2689793210663214,1,-0.216485011147602,KO,2025-02-28
AAPL,Unknown,0.39893957932762336,0.06253042439261858,0.39893957932762336,1.0032393558579569,0.06253042439261858,-0.32049225213214694,0.6061198734609257,0,1.5509340677572419,0.4369150568287387,1.8667418787536916,-0.567272966051612,-1.8667418787536916,0.567272966051612,1.5509340677572419,0.04007371920031955,0.4369150568287387,1.032562282427587,-1.8667418787536916,0.2152479384453837,0.5490831595499589,2.2099436275634767,0,0.8744568919091917,0.026905108602806035,0.0716016121999589,0.017347680447636748,0.10843264455528677,0.026905108602806035,-0.7827927739239695,0.0716016121999589,0.19071681963071094,0.017347680447636748,-0.8255400986560973,0.11241748570562546,-1.0307732088956865,0,-0.6120973154612606,0.2821016098836389,0.23862290174357728,,-0.2821016098836389,-0.23862290174357728,,-0.2821016098836389,-1.0891254475688226,-0.23862290174357728,0.19984237585071732,,,1,-0.44464153585905264,1,0.15849754897844992,AAPL,2025-03-31
AMZN,Unknown,0.1791621493898201,0.10943139613956165,0.1791621493898201,-0.3234624533551619,0.10943139613956165,0.1484564441277238,-0.18188678411029616,0,0.12391445732430467,0.0,0.4015182567919857,-0.06410575025211396,-0.4015182567919857,0.06410575025211396,0.12391445732430467,-0.41494150585135475,0.0,-0.8288476628996105,-0.4015182567919857,0.4019927933878444,0.06410575025211396,-0.45865934425158356,0,-0.3251139299036761,0.011548639138122471,-0.0003112834932052114,0.09319848052836778,0.27093943781351365,0.011745546638967201,-1.2964211713739584,0.0001302307374087325,-1.315616244323661,0.09319848052836778,-0.5446004144209915,0.27093943781351365,-0.40756666651426904,0,-0.8910511241582201,0.2790129371185741,0.2904000003466898,,-0.2790129371185741,-0.2904000003466898,,-0.2790129371185741,-0.9791247020630295,-0.2904000003466898,-1.1752232519544743,,,1,-1.0771739770087518,1,-0.5740420941503133,AMZN,2025-03-31
BAC,Unknown,0.24148435336471885,0.17356020942408357,0.24148435336471885,0.05274988469541208,0.17356020942408357,0.7896611412229251,0.273823261653666,0,0.10608435749519271,,1.7468996460719561,0.021037775642306435,-1.7468996460719561,-0.021037775642306435,0.10768906647981279,-0.42011508567652484,,,-1.7468996460719561,0.23052200311557244,-0.021037775642306435,-0.9271641897899064,1,-0.3722524241169529,0.09383729284517159,,0.8845535294817041,0.3116015631194014,0.09383729284517159,1.4849686965089175,,,0.8549217227784508,2.276705187161489,0.3116015631194014,-0.24770929546375656,1,1.1713215294022168,0.25563037884651235,0.255407900447571,,-0.25563037884651235,-0.255407900447571,,-0.25563037884651235,-0.1463725663069209,-0.255407900447571,-0.24592371385499295,,,1,-0.19614814008095693,3,0.24268462680122438,BAC,2025-03-31
CAT,Unknown,-0.04275292653961438,-0.11467350087606887,-0.03470287619215991,-1.6144736206407175,-0.10389406226781091,-1.9845205896732228,-1.725487711350469,0,0.47296045252840496,0.0,1.5443994733505633,-0.1221900888340957,-1.5443994733505633,0.1221900888340957,0.47296045252840496,-0.30364573885555624,0.0,-0.8288476628996105,-1.5443994733505633,0.2563309409554158,0.1221900888340957,-0.13904850138736644,0,-0.2538027405467793,0.0586733944074323,0.08767569735728531,0.12405560357905084,0.393115977128836,0.0586733944074323,0.29356377031429587,0.08767569735728531,0.5294947395452175,0.12405560357905084,-0.43031038192250826,0.393115977128836,0.0727530470293072,0,0.11637529374157807,0.26802182760700954,0.2701845551166591,,-0.26802182760700954,-0.2701845551166591,,-0.26802182760700954,-0.587684646035421,-0.2701845551166591,-0.6383533879307962,,,1,-0.6130190169831087,1,-0.6746069785030626,CAT,2025-03-31
COST,Unknown,0.4401582317874384,0.16510568778184354,0.4401582317874384,1.2520586309183628,0.16510568778184354,0.7051269246821401,1.087979119047496,0,0.21880139212911615,0.0,0.2656518912303515,-0.19919156843861482,-0.2656518912303515,0.19919156843861482,0.21880139212911615,-0.3846861402775235,0.0,-0.8288476628996105,-0.2656518912303515,0.4193091568070999,0.19919156843861482,0.28465448635443724,0,-0.12739254000389924,0.013736500258619468,0.032107021553015036,0.06278068034646447,0.9820433167761123,0.013736500258619468,-1.2289647158709198,0.032107021553015036,-0.641672404159618,0.06278068034646447,-0.6572632626590466,0.9572376241984525,2.290517189332421,0,-0.05934579833929077,0.2589746958843665,0.21957029836104908,,-0.2589746958843665,-0.21957029836104908,,-0.2589746958843665,-0.2654778893222463,-0.21957029836104908,0.7058301723539493,,,1,0.2201761415158515,1,0.3237443794316215,COST,2025-03-31
CVX,Unknown,0.0575327050218033,0.14047330097087385,0.0575327050218033,-1.05768709117307,0.14047330097087385,0.45883510490708473,-0.6027304323490235,0,0.18289543332852123,,0.15709061161638035,-0.19164390153337854,-0.15709061161638035,0.19164390153337854,0.18289543332852123,-0.3961350074163515,,,-0.15940624089776478,0.43285031752976316,0.19164390153337854,0.24312321923264466,1,0.09327950978201878,0.10156388855129025,0.1583623365541762,0.5553112327788892,0.7064245103576687,0.10086849493773957,1.7231962304948787,0.1537730292892377,1.9225641680469907,0.5553112327788892,1.166994065269379,0.7064245103576687,1.3044810512318128,0,1.5293088787607654,0.20908695507108152,0.2045444285612746,,-0.20908695507108152,-0.2045444285612746,,-0.20908695507108152,1.5112362848469898,-0.2045444285612746,1.1048783547931234,,,1,1.3080573198200565,2,0.48643943139500034,CVX,2025-03-31
GE,Unknown,0.4506316606676548,0.12249467533176772,0.44968905206843535,1.309592093356531,0.12249467533176772,0.27907223987534635,1.0004361373121755,0,0.2685197588747488,0.0,0.18281982585398526,0.02926682922470031,-0.18281982585398526,-0.02926682922470031,0.2685197588747488,-0.3688330898579134,0.0,-0.8288476628996105,-0.18281982585398526,0.42986622250099316,-0.02926682922470031,-0.9724448078644589,0,-0.4350648345302474,0.03700271931621832,0.005996062658422558,0.13780259401125955,0.21696293878939535,0.03700271931621832,-0.44067077718189207,0.005996062658422558,-1.1919877878784477,0.13780259401125955,-0.3793936460792848,0.21696293878939535,-0.6197676070110196,0,-0.6579549545376611,0.2858998524023822,0.3015622829493152,,-0.2858998524023822,-0.3015622829493152,,-0.2855580105756953,-1.2122225451938484,-0.3005576775150789,-1.4449848475135156,,,1,-1.328603696353682,1,-0.23884484534406092,GE,2025-03-31
HD,Unknown,0.0466920773209909,0.005098039215686301,0.0466920773209909,-1.1231272976025648,0.005098039215686301,-0.8947413806392243,-1.0546115225135626,0,11.665034965034964,0.3360403176932155,29.504895104895105,-0.3651640049221324,-29.504895104895105,0.3651640049221324,10.754765884279971,2.974780134385677,0.3360403176932155,0.6028008454516327,-27.017461314542377,-2.9902473745817475,0.3651640049221324,1.1979228752481743,0,0.446314120125934,0.04665836646305076,0.09280080419791222,0.003999847973272741,0.4384588594757821,0.04665836646305076,-0.11352316023886021,0.09280080419791222,0.6375116511027513,0.005201152895965502,-0.8705289664239723,0.4384588594757821,0.2510121496538803,0,-0.023882081476550215,0.2336483533626882,0.22200934405434722,,-0.2336483533626882,-0.22200934405434722,,-0.2336483533626882,0.6365006529922641,-0.22200934405434722,0.6410554362643734,,,1,0.6387780446283188,1,-0.08301983816605907,HD,2025-03-31
JPM,Unknown,0.3563502498027873,0.27488877904102815,0.3563502498027873,0.7461458929406587,0.26576920777550317,1.7116311548430627,1.0357914715113798,0,0.1574876091388312,,0.993786451818219,0.07566285384034663,-0.993786451818219,-0.07566285384034663,0.1574876091388312,-0.404236470603839,,,-0.993786451818219,0.32650736132858865,-0.07148721162493846,-1.2047637484674196,1,-0.42749761924755664,0.0723289022903443,,0.4592672571883651,0.18623440599127408,0.0723289022903443,0.7562325893076433,,,0.4592672571883651,0.8112619682266661,0.18623440599127408,-0.7405724698260934,1,0.27564069590273865,0.24130094811399092,0.2801109161956405,,-0.24130094811399092,-0.2801109161956405,,-0.24130094811399092,0.3639592762500255,-0.2801109161956405,-0.901971827301403,,,1,-0.2690062755256888,3,0.2189719555120717,JPM,2025-03-31
